日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-01-08,2211.98,2164.85,2218.48,2148.6,2158621,2806099168,3.15,-2.49,-55.26,1.28
2018-01-09,2164.85,2184.35,2203.85,2158.35,1344345,1754315792,2.1,0.9,19.5,0.79
2018-01-10,2177.85,2247.74,2250.99,2158.35,2403277,3196055824,4.24,2.9,63.39,1.42
2018-01-11,2237.99,2236.36,2267.24,2215.23,1443878,1937494288,2.31,-0.51,-11.38,0.85
2018-01-12,2244.49,2260.74,2281.87,2237.99,1353991,1833435680,1.96,1.09,24.38,0.8
2018-01-15,2254.24,2366.38,2387.51,2252.61,3122395,4376707072,5.97,4.67,105.64,1.85
2018-01-16,2361.51,2366.38,2395.64,2337.13,2444549,3479177088,2.47,0,0,1.44
2018-01-17,2387.51,2371.26,2463.9,2366.38,2656294,3849312880,4.12,0.21,4.88,1.57
2018-01-18,2398.89,2450.9,2450.9,2379.38,2148027,3120455744,3.02,3.36,79.64,1.27
2018-01-19,2463.9,2463.9,2517.53,2444.4,2571147,3832857440,2.98,0.53,13,1.52
2018-01-22,2431.39,2405.39,2486.65,2403.76,2073867,3032799072,3.36,-2.37,-58.51,1.23
2018-01-23,2392.39,2439.52,2480.15,2387.51,2388792,3492462000,3.85,1.42,34.13,1.41
2018-01-24,2441.15,2437.89,2509.41,2415.14,2591292,3838734928,3.86,-0.07,-1.63,1.53
2018-01-25,2407.01,2366.38,2410.26,2333.88,2369985,3360822352,3.13,-2.93,-71.51,1.4
2018-01-26,2363.13,2342,2389.14,2337.13,2032989,2885104624,2.2,-1.03,-24.38,1.2
2018-01-29,2342,2291.62,2374.51,2268.87,2090547,2911452096,4.51,-2.15,-50.38,1.24
2018-01-30,2285.12,2276.99,2307.87,2260.74,1094740,1497708880,2.06,-0.64,-14.63,0.65
2018-01-31,2268.87,2342,2342,2257.49,1747729,2423104768,3.71,2.86,65.01,1.03
2018-02-01,2325.75,2338.75,2382.64,2307.87,2005615,2821583616,3.19,-0.14,-3.25,1.19
2018-02-02,2319.25,2342,2350.13,2273.74,1176513,1637619616,3.27,0.14,3.25,0.7
2018-02-05,2301.37,2423.27,2426.52,2289.99,2331998,3326355312,5.83,3.47,81.27,1.38
2018-02-06,2371.26,2333.88,2387.51,2322.5,2582872,3641294704,2.68,-3.69,-89.39,1.53
2018-02-07,2369.63,2158.35,2382.64,2132.34,3345717,4521586688,10.72,-7.52,-175.53,1.98
2018-02-08,2143.72,2096.59,2158.35,2094.96,2137815,2711464880,2.94,-2.86,-61.76,1.26
2018-02-09,2021.82,1958.44,2021.82,1908.05,2824950,3308553504,5.43,-6.59,-138.15,1.67
2018-02-12,1973.07,1963.31,1982.82,1937.31,1228782,1439644320,2.32,0.25,4.87,0.73
2018-02-13,1987.69,1999.07,2042.95,1982.82,1298179,1562420000,3.06,1.82,35.76,0.77
2018-02-14,2002.32,2008.82,2013.7,1969.82,864190,1030474416,2.2,0.49,9.75,0.51
2018-02-22,2049.45,2083.58,2094.96,2049.45,1268406,1573562576,2.27,3.72,74.76,0.75
2018-02-23,2103.09,2107.96,2137.22,2081.96,1013663,1278185728,2.65,1.17,24.38,0.6
2018-02-26,2133.97,2111.21,2146.97,2081.96,1045759,1318960464,3.08,0.15,3.25,0.62
2018-02-27,2112.84,2054.33,2122.59,2039.7,1285869,1590018496,3.93,-2.69,-56.88,0.76
2018-02-28,2025.07,2016.95,2039.7,1997.44,1214146,1463313696,2.06,-1.82,-37.38,0.72
2018-03-01,1995.82,2015.32,2033.2,1992.57,886957,1069354496,2.01,-0.08,-1.63,0.52
2018-03-02,1995.82,2000.7,2015.32,1984.44,663124,791736480,1.53,-0.73,-14.62,0.39
2018-03-05,1997.44,1986.07,2021.82,1976.32,754183,897244272,2.27,-0.73,-14.63,0.45
2018-03-06,2000.7,2025.07,2026.7,1971.44,1150162,1373438384,2.78,1.96,39,0.68
2018-03-07,2033.2,2016.95,2064.08,2015.32,1427570,1744085264,2.41,-0.4,-8.12,0.84
2018-03-08,2016.95,2026.7,2033.2,2000.7,689755,832153696,1.61,0.48,9.75,0.41
2018-03-09,2033.2,2023.45,2041.33,2005.57,943877,1139043568,1.76,-0.16,-3.25,0.56
2018-03-12,2033.2,2013.7,2036.45,2000.7,1268701,1526643472,1.77,-0.48,-9.75,0.75
2018-03-13,2015.32,2012.07,2044.58,2008.82,1082267,1309543472,1.78,-0.08,-1.63,0.64
2018-03-14,2005.57,1995.82,2008.82,1981.19,635594,757090752,1.37,-0.81,-16.25,0.38
2018-03-15,1974.69,1961.69,1984.44,1953.56,1155695,1356878640,1.55,-1.71,-34.13,0.68
2018-03-16,1963.31,1950.31,1984.44,1950.31,962983,1130784176,1.74,-0.58,-11.38,0.57
2018-03-19,1953.56,1981.19,1982.82,1945.44,808539,947664752,1.92,1.58,30.88,0.48
2018-03-20,1966.56,1979.57,1989.32,1963.31,776150,916858480,1.31,-0.08,-1.62,0.46
2018-03-21,2000.7,1992.57,2028.33,1984.44,1445110,1736437408,2.22,0.66,13,0.85
2018-03-22,1992.57,1953.56,2003.95,1947.06,984278,1155741056,2.86,-1.96,-39.01,0.58
2018-03-23,1886.93,1901.55,1903.18,1833.29,1825691,2037734400,3.58,-2.66,-52.01,1.08
2018-03-26,1870.67,1834.92,1878.8,1823.54,1383599,1519435008,2.91,-3.5,-66.63,0.82
2018-03-27,1862.55,1836.54,1873.92,1823.54,1103934,1213989936,2.75,0.09,1.62,0.65
2018-03-28,1821.92,1828.42,1869.05,1812.16,1099023,1201023440,3.1,-0.44,-8.12,0.65
2018-03-29,1833.29,1854.42,1873.92,1773.16,1330602,1445281824,5.51,1.42,26,0.79
2018-03-30,1852.8,1830.04,1854.42,1826.79,752174,823438176,1.49,-1.31,-24.38,0.44
2018-04-02,1825.17,1799.16,1844.67,1797.54,1109316,1200911984,2.58,-1.69,-30.88,0.66
2018-04-03,1781.28,1774.78,1792.66,1766.66,890746,942237808,1.45,-1.36,-24.38,0.53
2018-04-04,1794.29,1825.17,1847.92,1781.28,1602489,1737258896,3.75,2.84,50.39,0.95
2018-04-09,1813.79,1849.54,1862.55,1802.41,1074796,1180084368,3.3,1.34,24.37,0.64
2018-04-10,1849.54,1914.56,1921.06,1841.42,1390951,1562265088,4.31,3.52,65.02,0.82
2018-04-11,1909.68,1981.19,1995.82,1908.05,2095970,2458982160,4.58,3.48,66.63,1.24
2018-04-12,1976.32,1930.81,1981.19,1914.56,1173128,1364675856,3.36,-2.54,-50.38,0.69
2018-04-13,1950.31,1938.94,1974.69,1919.43,1300256,1516155520,2.86,0.42,8.13,0.77
2018-04-16,1922.68,1862.55,1922.68,1851.17,1427073,1593706080,3.69,-3.94,-76.39,0.84
2018-04-17,1865.8,1880.43,1919.43,1864.17,1301892,1468159344,2.97,0.96,17.88,0.77
2018-04-18,1919.43,1927.56,1945.44,1891.8,1475845,1692722928,2.85,2.51,47.13,0.87
2018-04-19,1930.81,1922.68,1958.44,1914.56,849132,979593568,2.28,-0.25,-4.88,0.5
2018-04-20,1929.18,1903.18,1940.56,1878.8,958691,1090801312,3.21,-1.01,-19.5,0.57
2018-04-23,1895.05,1938.94,1945.44,1888.55,1070289,1228544000,2.99,1.88,35.76,0.63
2018-04-24,1948.69,1986.07,1999.07,1940.56,1461099,1725152192,3.02,2.43,47.13,0.86
2018-04-25,1969.82,1956.81,1977.94,1948.69,730286,854713248,1.47,-1.47,-29.26,0.43
2018-04-26,1953.56,1914.56,1958.44,1896.68,874236,1002483152,3.16,-2.16,-42.25,0.52
2018-04-27,1925.93,1821.92,1929.18,1786.16,2709796,2958464272,7.47,-4.84,-92.64,1.6
2018-05-02,1841.42,1826.79,1851.17,1813.79,1190523,1295804416,2.05,0.27,4.87,0.7
2018-05-03,1823.54,1805.66,1826.79,1776.41,1281356,1372765840,2.76,-1.16,-21.13,0.76
2018-05-04,1802.41,1794.29,1818.66,1791.04,710510,761302464,1.53,-0.63,-11.37,0.42
2018-05-07,1797.54,1815.41,1818.66,1787.78,974310,1046743104,1.72,1.18,21.12,0.58
2018-05-08,1818.66,1847.92,1870.67,1813.79,1373306,1511546688,3.13,1.79,32.51,0.81
2018-05-09,1843.04,1841.42,1851.17,1826.79,627656,687036880,1.32,-0.35,-6.5,0.37
2018-05-10,1851.17,1847.92,1860.92,1831.67,552736,607350000,1.59,0.35,6.5,0.33
2018-05-11,1852.8,1847.92,1867.42,1839.79,772370,853271168,1.5,0,0,0.46
2018-05-14,1860.92,1875.55,1883.68,1851.17,1039297,1158064208,1.76,1.5,27.63,0.61
2018-05-15,1875.55,1865.8,1877.17,1849.54,669261,742590448,1.47,-0.52,-9.75,0.4
2018-05-16,1857.67,1830.04,1857.67,1828.42,714362,782694672,1.57,-1.92,-35.76,0.42
2018-05-17,1831.67,1817.04,1836.54,1810.54,586494,635675440,1.42,-0.71,-13,0.35
2018-05-18,1815.41,1839.79,1841.42,1807.29,578385,628250192,1.88,1.25,22.75,0.34
2018-05-21,1857.67,1838.17,1864.17,1834.92,763534,838750576,1.59,-0.09,-1.62,0.44
2018-05-22,1838.17,1823.54,1843.04,1812.16,589872,639815248,1.68,-0.8,-14.63,0.34
2018-05-23,1817.04,1789.41,1817.04,1784.53,991016,1058587808,1.78,-1.87,-34.13,0.58
2018-05-24,1791.04,1782.91,1794.29,1778.03,688152,730678768,0.91,-0.36,-6.5,0.4
2018-05-25,1782.91,1779.66,1792.66,1773.16,593336,629735456,1.09,-0.18,-3.25,0.35
2018-05-28,1778.03,1779.66,1791.04,1766.66,569401,602590752,1.37,0,0,0.33
2018-05-29,1778.03,1745.53,1786.16,1740.65,889495,930386960,2.56,-1.92,-34.13,0.52
2018-05-30,1730.9,1696.77,1730.9,1691.89,1124447,1139918752,2.23,-2.79,-48.76,0.65
2018-05-31,1701.64,1713.02,1714.65,1687.02,987360,999216336,1.63,0.96,16.25,0.58
2018-06-01,1708.15,1714.65,1730.9,1695.14,597211,608398864,2.09,0.1,1.63,0.35
2018-06-04,1721.15,1727.65,1734.15,1708.15,593038,608291984,1.52,0.76,13,0.35
2018-06-05,1730.9,1726.02,1732.53,1701.64,656541,670740304,1.79,-0.09,-1.63,0.38
2018-06-06,1724.4,1706.52,1726.02,1700.02,712743,724032800,1.51,-1.13,-19.5,0.42
2018-06-07,1716.27,1743.9,1758.53,1713.02,1262638,1306425472,2.67,2.19,37.38,0.74
2018-06-08,1737.4,1703.27,1737.4,1693.52,1099380,1114968864,2.52,-2.33,-40.63,0.64
2018-06-11,1693.52,1690.27,1704.9,1683.77,721375,724688000,1.24,-0.76,-13,0.42
2018-06-12,1688.64,1693.52,1696.77,1675.64,913301,914001696,1.25,0.19,3.25,0.53
2018-06-13,1690.27,1675.64,1693.52,1675.64,530584,530483760,1.06,-1.06,-17.88,0.31
2018-06-14,1675.64,1695.14,1708.15,1670.76,866392,872487568,2.23,1.16,19.5,0.5
2018-06-15,1696.77,1711.4,1730.9,1693.52,1248708,1273412992,2.21,0.96,16.26,0.73
2018-06-19,1691.89,1662.64,1708.15,1654.51,1565874,1565756560,3.13,-2.85,-48.76,0.91
2018-06-20,1662.64,1669.14,1675.64,1644.76,763637,752950704,1.86,0.39,6.5,0.44
2018-06-21,1672.39,1661.01,1690.27,1661.01,840071,836014832,1.75,-0.49,-8.13,0.49
2018-06-22,1651.26,1659.39,1662.64,1646.39,657819,645752912,0.98,-0.1,-1.62,0.38
2018-06-25,1669.14,1596,1670.76,1583,1195213,1154559088,5.29,-3.82,-63.39,0.7
2018-06-26,1584.63,1579.75,1592.75,1535.87,1124157,1042528544,3.56,-1.02,-16.25,0.65
2018-06-27,1571.62,1535.87,1586.25,1526.12,1045143,958871648,3.81,-2.78,-43.88,0.61
2018-06-28,1513.11,1508.24,1534.24,1500.11,1110764,996801232,2.22,-1.8,-27.63,0.65
2018-06-29,1522.86,1535.87,1542.37,1514.74,675300,611346096,1.83,1.83,27.63,0.39
2018-07-02,1529.37,1457.85,1529.37,1448.1,1315520,1158545872,5.29,-5.08,-78.02,0.77
2018-07-03,1470.86,1467.61,1472.48,1431.85,1274839,1096657040,2.79,0.67,9.76,0.74
2018-07-04,1461.1,1457.85,1480.61,1457.85,711153,617278560,1.55,-0.67,-9.76,0.41
2018-07-05,1459.48,1456.23,1477.36,1448.1,835769,722169584,2.01,-0.11,-1.62,0.49
2018-07-06,1457.85,1465.98,1485.48,1431.85,988283,852071520,3.68,0.67,9.75,0.58
2018-07-09,1470.86,1526.12,1526.12,1469.23,1409955,1255007616,3.88,4.1,60.14,0.82
2018-07-10,1524.49,1517.99,1524.49,1503.36,896862,803038960,1.38,-0.53,-8.13,0.52
2018-07-11,1482.23,1485.48,1493.61,1469.23,851297,744765824,1.61,-2.14,-32.51,0.5
2018-07-12,1478.33,1523.84,1538.47,1475.08,1140492,1008658832,4.27,2.58,38.36,0.66
2018-07-13,1530.34,1523.84,1533.59,1514.09,603378,535401168,1.28,0,0,0.35
2018-07-16,1518.96,1499.46,1527.09,1492.96,689846,603427712,2.24,-1.6,-24.38,0.4
2018-07-17,1501.09,1497.84,1502.71,1488.08,375356,326396992,0.98,-0.11,-1.62,0.22
2018-07-18,1502.71,1494.58,1518.96,1492.96,525153,460697376,1.74,-0.22,-3.26,0.31
2018-07-19,1502.71,1499.46,1512.46,1492.96,461372,403674304,1.3,0.33,4.88,0.27
2018-07-20,1499.46,1561.22,1575.85,1479.96,1754277,1576843936,6.39,4.12,61.76,1.02
2018-07-23,1549.84,1611.6,1616.48,1543.34,1781688,1646028016,4.68,3.23,50.38,1.04
2018-07-24,1606.73,1608.35,1639.23,1596.98,1425894,1348746832,2.62,-0.2,-3.25,0.83
2018-07-25,1614.86,1605.1,1619.73,1596.98,614123,575752176,1.41,-0.2,-3.25,0.36
2018-07-26,1608.35,1583.98,1621.36,1577.47,833358,778429760,2.73,-1.32,-21.12,0.49
2018-07-27,1592.1,1583.98,1601.85,1572.6,515126,477527424,1.85,0,0,0.3
2018-07-30,1595.35,1606.73,1622.98,1585.6,706386,661767552,2.36,1.44,22.75,0.41
2018-07-31,1603.48,1611.6,1622.98,1583.98,720151,674484656,2.43,0.3,4.87,0.42
2018-08-01,1611.6,1567.72,1624.61,1561.22,814082,759282224,3.93,-2.72,-43.88,0.47
2018-08-02,1564.47,1533.59,1567.72,1523.84,931401,839272256,2.8,-2.18,-34.13,0.54
2018-08-03,1531.97,1528.72,1559.6,1528.72,476547,428641520,2.01,-0.32,-4.87,0.28
2018-08-06,1533.59,1533.59,1561.22,1525.47,554010,497906688,2.34,0.32,4.87,0.32
2018-08-07,1536.84,1570.97,1570.97,1523.84,690423,624359664,3.07,2.44,37.38,0.4
2018-08-08,1569.35,1551.47,1569.35,1549.84,578953,527526992,1.24,-1.24,-19.5,0.34
2018-08-09,1549.84,1590.48,1600.23,1546.59,806784,746469808,3.46,2.51,39.01,0.47
2018-08-10,1592.1,1580.72,1595.35,1569.35,424168,391366336,1.63,-0.61,-9.76,0.25
2018-08-13,1562.85,1551.47,1569.35,1527.09,818491,736947792,2.67,-1.85,-29.25,0.48
2018-08-14,1548.22,1543.34,1549.84,1533.59,430240,386334624,1.05,-0.52,-8.13,0.25
2018-08-15,1546.59,1509.21,1546.59,1502.71,670443,594759520,2.84,-2.21,-34.13,0.39
2018-08-16,1499.46,1507.59,1525.47,1484.83,638273,559523120,2.69,-0.11,-1.62,0.37
2018-08-17,1523.84,1512.46,1533.59,1507.59,649477,576683264,1.72,0.32,4.87,0.38
2018-08-20,1527.09,1543.34,1546.59,1522.21,681322,609934720,1.61,2.04,30.88,0.4
2018-08-21,1546.59,1580.72,1585.6,1544.97,1264474,1163292800,2.63,2.42,37.38,0.74
2018-08-22,1582.35,1590.48,1598.6,1564.47,982434,909598736,2.16,0.62,9.76,0.57
2018-08-23,1592.1,1601.85,1611.6,1580.72,729075,680941392,1.94,0.71,11.37,0.42
2018-08-24,1593.73,1710.75,1751.38,1590.48,3040408,2995071984,10.04,6.8,108.9,1.77
2018-08-27,1709.12,1775.76,1775.76,1700.99,2218424,2251527728,4.37,3.8,65.01,1.29
2018-08-28,1761.13,1753,1775.76,1744.88,1289777,1331917856,1.74,-1.28,-22.76,0.75
2018-08-29,1746.5,1749.75,1759.5,1730.25,901883,923581552,1.67,-0.19,-3.25,0.53
2018-08-30,1749.75,1725.37,1762.76,1718.87,994918,1013877520,2.51,-1.39,-24.38,0.58
2018-08-31,1727,1727,1757.88,1722.12,1310865,1337898864,2.07,0.09,1.63,0.76
2018-09-03,1720.5,1736.75,1754.63,1720.5,711696,725303296,1.98,0.56,9.75,0.41
2018-09-04,1738.38,1775.76,1795.26,1717.25,1296342,1339756560,4.49,2.25,39.01,0.75
2018-09-05,1754.63,1714,1759.5,1714,1179453,1202345696,2.56,-3.48,-61.76,0.69
2018-09-06,1714,1700.99,1728.62,1697.74,711778,713975744,1.8,-0.76,-13.01,0.41
2018-09-07,1712.37,1707.5,1735.13,1694.49,809035,815151728,2.39,0.38,6.51,0.47
2018-09-10,1707.5,1686.37,1717.25,1679.87,636989,631174176,2.19,-1.24,-21.13,0.37
2018-09-11,1689.62,1691.24,1710.75,1674.99,712968,707337568,2.12,0.29,4.87,0.42
2018-09-12,1684.74,1686.37,1700.99,1676.62,564829,558399568,1.44,-0.29,-4.87,0.33
2018-09-13,1720.5,1699.37,1722.12,1679.87,999726,993389968,2.51,0.77,13,0.58
2018-09-14,1702.62,1679.87,1702.62,1674.99,619750,611422480,1.63,-1.15,-19.5,0.36
2018-09-17,1673.37,1655.49,1673.37,1653.86,517082,502609648,1.16,-1.45,-24.38,0.3
2018-09-18,1661.99,1718.87,1725.37,1657.11,1126807,1120867536,4.12,3.83,63.38,0.66
2018-09-19,1710.75,1744.88,1761.13,1710.75,1231549,1257191504,2.93,1.51,26.01,0.72
2018-09-20,1749.75,1743.25,1764.38,1736.75,620348,636742816,1.58,-0.09,-1.63,0.36
2018-09-21,1748.13,1814.76,1819.64,1735.13,1624518,1707850480,4.85,4.1,71.51,0.95
2018-09-25,1790.38,1795.26,1816.39,1783.88,977015,1030715792,1.79,-1.07,-19.5,0.57
2018-09-26,1805.01,1821.27,1855.4,1790.38,1490513,1600626208,3.62,1.45,26.01,0.87
2018-09-27,1811.51,1826.14,1842.39,1798.51,880363,942200400,2.41,0.27,4.87,0.51
2018-09-28,1832.64,1876.52,1912.28,1832.64,2110243,2331358288,4.36,2.76,50.38,1.23
2018-10-08,1819.64,1779.01,1834.27,1779.01,1686359,1793455280,2.94,-5.2,-97.51,0.98
2018-10-09,1780.63,1796.89,1819.64,1769.26,1064084,1117946544,2.83,1.01,17.88,0.62
2018-10-10,1793.64,1779.01,1813.14,1767.63,995200,1045666176,2.53,-1,-17.88,0.58
2018-10-11,1714,1683.12,1731.88,1657.11,1995144,1994186608,4.2,-5.39,-95.89,1.16
2018-10-12,1700.99,1754.63,1761.13,1684.74,1516810,1532651408,4.54,4.25,71.51,0.88
2018-10-15,1769.26,1723.75,1782.26,1720.5,1402685,1443043056,3.52,-1.76,-30.88,0.82
2018-10-16,1728.62,1766.01,1793.64,1725.37,1396921,1450020368,3.96,2.45,42.26,0.81
2018-10-17,1787.13,1759.5,1795.26,1728.62,1350890,1400306336,3.77,-0.37,-6.51,0.79
2018-10-18,1753,1720.5,1753,1715.62,1001156,1015654816,2.12,-2.22,-39,0.58
2018-10-19,1697.74,1829.39,1832.64,1692.87,2083667,2173571248,8.12,6.33,108.89,1.21
2018-10-22,1837.52,1892.78,1943.16,1832.64,2645543,2932714464,6.04,3.47,63.39,1.54
2018-10-23,1900.9,1842.39,1904.15,1824.52,1602546,1759265952,4.21,-2.66,-50.39,0.93
2018-10-24,1852.15,1874.9,1922.03,1835.89,1829425,2026171904,4.68,1.76,32.51,1.07
2018-10-25,1835.89,1915.53,1915.53,1821.27,1685011,1855823744,5.03,2.17,40.63,0.98
2018-10-26,1915.53,1897.65,1918.78,1861.9,1299975,1448843520,2.97,-0.93,-17.88,0.76
2018-10-29,1900.9,1827.77,1907.4,1806.64,1591629,1725932496,5.31,-3.68,-69.88,0.93
2018-10-30,1832.64,1852.15,1881.4,1824.52,1501828,1641371792,3.11,1.33,24.38,0.87
2018-10-31,1860.27,1853.77,1866.77,1827.77,1152684,1252156768,2.11,0.09,1.62,0.67
2018-11-01,1866.77,1840.77,1876.52,1829.39,1542776,1679443456,2.54,-0.7,-13,0.9
2018-11-02,1874.9,1883.03,1894.4,1840.77,2212923,2439179136,2.91,2.3,42.26,1.29
2018-11-05,1860.27,1855.4,1874.9,1839.14,1291924,1409457168,1.9,-1.47,-27.63,0.75
2018-11-06,1847.27,1842.39,1857.02,1824.52,735726,795322640,1.75,-0.7,-13.01,0.43
2018-11-07,1840.77,1837.52,1860.27,1827.77,785597,851487056,1.76,-0.26,-4.87,0.46
2018-11-08,1848.89,1850.52,1863.52,1839.14,793976,864744240,1.33,0.71,13,0.46
2018-11-09,1821.27,1795.26,1824.52,1770.88,1629269,1716198384,2.9,-2.99,-55.26,0.95
2018-11-12,1780.63,1796.89,1800.14,1767.63,920334,965756512,1.81,0.09,1.63,0.54
2018-11-13,1772.51,1793.64,1811.51,1767.63,1072498,1126736144,2.44,-0.18,-3.25,0.62
2018-11-14,1792.01,1777.38,1795.26,1774.13,774240,810357744,1.18,-0.91,-16.26,0.45
2018-11-15,1777.38,1806.64,1809.89,1774.13,901462,949991808,2.01,1.65,29.26,0.53
2018-11-16,1805.01,1798.51,1822.89,1785.51,1059593,1123173216,2.07,-0.45,-8.13,0.62
2018-11-19,1798.51,1844.02,1848.89,1798.51,1360887,1466899424,2.8,2.53,45.51,0.79
2018-11-20,1827.77,1798.51,1835.89,1790.38,1033878,1099654688,2.47,-2.47,-45.51,0.6
2018-11-21,1787.13,1805.01,1814.76,1783.88,666157,705638352,1.72,0.36,6.5,0.39
2018-11-22,1814.76,1795.26,1814.76,1783.88,500268,527103280,1.71,-0.54,-9.75,0.29
2018-11-23,1792.01,1757.88,1800.14,1756.25,700358,730667664,2.44,-2.08,-37.38,0.41
2018-11-26,1761.13,1761.13,1780.63,1754.63,516569,535963344,1.48,0.18,3.25,0.3
2018-11-27,1762.76,1735.13,1769.26,1731.88,733448,752824128,2.12,-1.48,-26,0.43
2018-11-28,1733.5,1751.38,1756.25,1731.88,537751,550820240,1.4,0.94,16.25,0.31
2018-11-29,1762.76,1738.38,1769.26,1736.75,485284,499068832,1.86,-0.74,-13,0.28
2018-11-30,1741.63,1764.38,1764.38,1733.5,594715,610571536,1.78,1.5,26,0.35
2018-12-03,1801.76,1801.76,1813.14,1782.26,1064097,1126374832,1.75,2.12,37.38,0.62
2018-12-04,1798.51,1801.76,1806.64,1792.01,534813,565743744,0.81,0,0,0.31
2018-12-05,1785.51,1779.01,1788.76,1770.88,581545,608133296,0.99,-1.26,-22.75,0.34
2018-12-06,1764.38,1746.5,1766.01,1743.25,578866,594649680,1.28,-1.83,-32.51,0.34
2018-12-07,1754.63,1751.38,1769.26,1749.75,340216,351101376,1.12,0.28,4.88,0.2
2018-12-10,1741.63,1733.5,1749.75,1727,494819,504040656,1.3,-1.02,-17.88,0.29
2018-12-11,1740,1743.25,1748.13,1733.5,299090,305389216,0.84,0.56,9.75,0.17
2018-12-12,1754.63,1744.88,1757.88,1738.38,366379,375402864,1.12,0.09,1.63,0.21
2018-12-13,1746.5,1769.26,1783.88,1738.38,790845,819920688,2.61,1.4,24.38,0.46
2018-12-14,1761.13,1733.5,1762.76,1731.88,526675,539263008,1.75,-2.02,-35.76,0.31
2018-12-17,1731.88,1753,1759.5,1722.12,571275,584679520,2.16,1.12,19.5,0.33
2018-12-18,1738.38,1725.37,1757.88,1722.12,537744,547157568,2.04,-1.58,-27.63,0.31
2018-12-19,1728.62,1696.12,1735.13,1689.62,598007,600090176,2.64,-1.7,-29.25,0.35
2018-12-20,1692.87,1658.74,1700.99,1645.74,990285,964202864,3.26,-2.2,-37.38,0.58
2018-12-21,1653.86,1616.48,1657.11,1596.98,1000617,944460336,3.63,-2.55,-42.26,0.58
2018-12-24,1608.35,1611.6,1616.48,1593.73,509118,477186912,1.41,-0.3,-4.88,0.3
2018-12-25,1590.48,1598.6,1613.23,1577.47,586615,545235600,2.22,-0.81,-13,0.34
2018-12-26,1600.23,1592.1,1611.6,1587.23,421141,393215136,1.52,-0.41,-6.5,0.25
2018-12-27,1616.48,1588.85,1622.98,1588.85,624593,586343760,2.14,-0.2,-3.25,0.36
2018-12-28,1593.73,1605.1,1618.11,1593.73,576604,541571008,1.53,1.02,16.25,0.34
2019-01-02,1606.73,1574.22,1611.6,1569.35,539386,498695104,2.63,-1.92,-30.88,0.31
2019-01-03,1572.6,1588.85,1596.98,1567.72,415538,384457712,1.86,0.93,14.63,0.24
2019-01-04,1582.35,1665.24,1676.62,1579.1,1481159,1422149888,6.14,4.81,76.39,0.86
2019-01-07,1679.87,1663.61,1681.49,1645.74,865688,841166432,2.15,-0.1,-1.63,0.5
2019-01-08,1661.99,1650.61,1663.61,1644.11,402388,389247792,1.17,-0.78,-13,0.23
2019-01-09,1663.61,1696.12,1718.87,1657.11,1233486,1229465120,3.74,2.76,45.51,0.72
2019-01-10,1684.74,1722.12,1738.38,1683.12,1071818,1079711040,3.26,1.53,26,0.62
2019-01-11,1723.75,1738.38,1741.63,1714,696365,708001808,1.6,0.94,16.26,0.41
2019-01-14,1741.63,1723.75,1746.5,1717.25,500444,507862880,1.68,-0.84,-14.63,0.29
2019-01-15,1723.75,1744.88,1751.38,1720.5,542161,553027312,1.79,1.23,21.13,0.32
2019-01-16,1744.88,1783.88,1787.13,1743.25,977699,1017495120,2.51,2.24,39,0.57
2019-01-17,1793.64,1746.5,1798.51,1733.5,882812,910212064,3.64,-2.1,-37.38,0.51
2019-01-18,1761.13,1775.76,1785.51,1751.38,738793,769973632,1.95,1.68,29.26,0.43
2019-01-21,1761.13,1761.13,1782.26,1757.88,659356,684465648,1.37,-0.82,-14.63,0.38
2019-01-22,1761.13,1751.38,1777.38,1748.13,424414,438991456,1.66,-0.55,-9.75,0.25
2019-01-23,1753,1762.76,1782.26,1753,537877,559384400,1.67,0.65,11.38,0.31
2019-01-24,1770.88,1790.38,1795.26,1766.01,679241,711495712,1.66,1.57,27.62,0.4
2019-01-25,1796.89,1868.4,1874.9,1795.26,2108362,2299718224,4.45,4.36,78.02,1.23
2019-01-28,1874.9,1858.65,1891.15,1848.89,1035910,1141853840,2.26,-0.52,-9.75,0.6
2019-01-29,1861.9,1868.4,1879.78,1831.02,826631,904847856,2.62,0.52,9.75,0.48
2019-01-30,1860.27,1860.27,1897.65,1845.64,712001,785204576,2.78,-0.44,-8.13,0.41
2019-01-31,1865.15,1884.65,1900.9,1858.65,831623,922602880,2.27,1.31,24.38,0.48
2019-02-01,1900.9,1900.9,1909.03,1861.9,1014270,1127216192,2.5,0.86,16.25,0.59
2019-02-11,1881.4,1902.53,1902.53,1863.52,801937,889951536,2.05,0.09,1.63,0.47
2019-02-12,1900.9,1899.28,1918.78,1873.27,959937,1071873088,2.39,-0.17,-3.25,0.56
2019-02-13,1899.28,1930.16,1935.03,1887.9,1137366,1280182096,2.48,1.63,30.88,0.66
2019-02-14,1917.16,1909.03,1922.03,1899.28,869185,977818096,1.18,-1.09,-21.13,0.51
2019-02-15,1905.78,1860.27,1905.78,1852.15,1100127,1213914432,2.81,-2.55,-48.76,0.64
2019-02-18,1876.52,1926.91,1926.91,1874.9,1255522,1408279680,2.8,3.58,66.64,0.73
2019-02-19,1926.91,1912.28,1969.17,1907.4,1270882,1445281376,3.21,-0.76,-14.63,0.74
2019-02-20,1922.03,1935.03,1954.54,1909.03,832630,949430816,2.38,1.19,22.75,0.48
